dataset,dataset_frame_id,relative_path,estimate_relative_path,method,ri_width,ri_height,original_points_count,reconstructed_points_count,k_neighbors,runtime_seconds,metrics_runtime_seconds,reconstructed_to_original_point_to_plane_mean,reconstructed_to_original_point_to_plane_rmse,reconstructed_to_original_point_to_plane_median,reconstructed_to_original_point_to_plane_p95,reconstructed_to_original_point_to_plane_max,original_to_reconstructed_point_to_plane_mean,original_to_reconstructed_point_to_plane_rmse,original_to_reconstructed_point_to_plane_median,original_to_reconstructed_point_to_plane_p95,original_to_reconstructed_point_to_plane_max,point_to_plane_mean,point_to_plane_rmse,point_to_plane_median,point_to_plane_p95,point_to_plane_max
kitti,25053,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000021.bin,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000000.bin,alice_lri,4000,64,126212,126212,12,1.0040133530001185,0.9647692349999488,0.00021036459963243547,0.0002556598003005779,0.0001888755077497348,0.00047305217489534805,0.000792742316670619,0.00021038620489639118,0.0002556741047138042,0.00018893452465662446,0.0004729962522625938,0.0007927160720672803,0.00021037540226441333,0.0002556669526072315,0.00018889786236817924,0.00047300860466314873,0.000792742316670619
kitti,25053,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000021.bin,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000000.bin,pbea_native,4000,64,126212,115035,12,0.9474280360000193,0.9419892980004079,0.016338554071874924,0.024686799937357454,0.011115642791133811,0.04861146920772249,0.2584745344287738,0.020040405770908716,0.044226853317825436,0.012039240050074024,0.059239720918482223,2.2582138792675566,0.01827523351923988,0.03624803222897776,0.011581668521306338,0.05393181409808717,2.2582138792675566
kitti,24731,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000022.bin,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000000.bin,alice_lri,4000,64,126402,126402,12,1.0057059390001086,0.9702588810005182,0.00021059243964577604,0.00025549425127185786,0.0001900217013998995,0.00047095502576801934,0.0007447629558524867,0.0002105830373494196,0.0002554979832968868,0.00019000552347686888,0.0004709838747129058,0.0007447826012369871,0.0002105877384975978,0.00025549611729118655,0.0001900124361515972,0.0004709784740724142,0.0007447826012369871
kitti,24731,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000022.bin,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000000.bin,pbea_native,4000,64,126402,116554,12,0.946411084999454,0.9408949290000237,0.01647691607120271,0.02506919383463032,0.011293800448456098,0.051646973481318234,0.2798767379516654,0.01982123804569618,0.04632745176506734,0.011843626799264342,0.06100771940314097,3.010459284626438,0.018216856579854168,0.03765779216462149,0.011576216288385184,0.056074946601183846,3.010459284626438
kitti,25960,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000023.bin,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000000.bin,alice_lri,4000,64,126494,126494,12,1.0244806020000397,0.9713876760006315,0.00020964025792445613,0.0002546044282801879,0.0001883449204154658,0.0004703200842741595,0.0007551561507326788,0.00020962046934334377,0.00025458625236345376,0.00018823431584337211,0.0004703482998456733,0.0007427178753192092,0.00020963036363389997,0.0002545953404840214,0.00018828401149733053,0.00047032806108864033,0.0007551561507326788
kitti,25960,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000023.bin,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000000.bin,pbea_native,4000,64,126494,116941,12,0.9548211150004136,0.9489710369998647,0.015715413992347733,0.023596783911450207,0.010763745850763255,0.04856794870695847,0.2583782268958011,0.019224074754657507,0.04502007880256244,0.011514643997164283,0.05853313957448953,1.9075273393518142,0.017538588697988303,0.036340763375473324,0.011155304073075422,0.053967196997529734,1.9075273393518142
kitti,24319,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000024.bin,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000000.bin,alice_lri,4000,64,126564,126564,12,0.999776583998937,0.9621711249992586,0.0002091959513382445,0.00025396309928983634,0.00018855209289574473,0.00046860913505233676,0.0007235661842452626,0.00020918043226604533,0.0002539475507118053,0.00018850975213382826,0.0004684942632426824,0.0007239326840736447,0.00020918819180214493,0.0002539553251198173,0.00018852704201298957,0.0004685508017402713,0.0007239326840736447
kitti,24319,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000024.bin,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000000.bin,pbea_native,4000,64,126564,115924,12,0.9474224169998706,0.9418690319998859,0.015588035998998278,0.02374383370443644,0.010728059252321497,0.04633673913635234,0.25290741302461395,0.0193908709737202,0.05561506351467811,0.011576234679069038,0.057286184239885095,5.7281421655542735,0.017572884757455214,0.04340383168755559,0.011176741759249653,0.05216024651328417,5.7281421655542735
kitti,26309,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000025.bin,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000000.bin,alice_lri,4000,64,126663,126663,12,1.0077860649989816,0.971334277999631,0.00020957881252451282,0.0002543556528530973,0.00018897689265625354,0.0004680149688305445,0.0007498162926491936,0.00020961944874160074,0.00025436810026128624,0.00018910212684962075,0.00046807586802904803,0.0007513346100851162,0.0002095991306330568,0.0002543618766333323,0.00018903768964428067,0.0004680582444341067,0.0007513346100851162
kitti,26309,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000025.bin,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000000.bin,pbea_native,4000,64,126663,116992,12,0.9622745609995036,0.9567173129998991,0.015916224608051484,0.024417115833216662,0.010672513010528052,0.04819314564722548,0.2877942405686709,0.019111699538500764,0.0488372308060735,0.011176787015504426,0.057932175802945775,2.735374624495354,0.017577378457204987,0.03906580175578736,0.010928168028073403,0.052800367962343005,2.735374624495354
kitti,23779,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000026.bin,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000000.bin,alice_lri,4000,64,126779,126779,12,1.0243822659995203,0.9808446839997487,0.0002079001482239936,0.0002531068891394578,0.00018572507037460559,0.00046943994790637496,0.0007411957092589328,0.00020786156784489336,0.0002530787520517482,0.00018566585421416835,0.00046928004774729557,0.0007728165887004065,0.0002078808580344435,0.00025309282098661355,0.00018569708602109522,0.00046932852756946894,0.0007728165887004065
kitti,23779,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000026.bin,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000000.bin,pbea_native,4000,64,126779,116782,12,0.9630031930009864,0.957388863000233,0.01555820990459744,0.023811510486957267,0.010198076428303917,0.04757404012953354,0.2670931789955794,0.018765775620005507,0.04399755704932952,0.010780658578795264,0.05767196106518008,2.577397471318347,0.017227820284887056,0.0357697885681828,0.010486444231937753,0.053549151935000684,2.577397471318347
kitti,25089,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000027.bin,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000000.bin,alice_lri,4000,64,126816,126816,12,1.0145830379997278,0.9820550360000198,0.00020669405777001628,0.0002520919048217226,0.00018490162685929221,0.00046924006523220945,0.0008060917150147101,0.0002066697340048667,0.00025208528797482864,0.00018485840899155138,0.00046939018704984076,0.0008060210220169124,0.0002066818958874415,0.0002520885964199856,0.00018487917874237143,0.0004693103328223849,0.0008060917150147101
kitti,25089,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000027.bin,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000000.bin,pbea_native,4000,64,126816,117511,12,0.9641271580003377,0.9584941590001108,0.015285718107345851,0.02363376322778952,0.00975068096009048,0.04932628653874045,0.28205415361959446,0.018597787066487785,0.0505525936505948,0.010439789685785354,0.05778616627719847,3.8148653021957,0.01700482134653981,0.03993854046825467,0.010099576947473675,0.05407954353777548,3.8148653021957
kitti,25160,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000028.bin,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000000.bin,alice_lri,4000,64,126907,126907,12,1.0362615020003432,0.9926926269999967,0.00020607370223882615,0.0002517296539776564,0.00018342340199962935,0.00046853333741074456,0.0007381486948580987,0.0002061447561142276,0.00025180856379391635,0.0001834692059034134,0.00046848211500771265,0.0007381896857078289,0.0002061092291765269,0.0002517691119772891,0.0001834421755957443,0.0004685108919073436,0.0007381896857078289
kitti,25160,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000028.bin,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000000.bin,pbea_native,4000,64,126907,116940,12,0.9803605800007062,0.9748259390007661,0.015082741415415536,0.023492418318060884,0.009631543078363546,0.048232305798534346,0.25948764474298774,0.01807336575497288,0.04175429411749915,0.010287733646428408,0.0577269450201112,2.9890010443331256,0.016639172960852648,0.034234611680393226,0.00995470512579457,0.05320698539314663,2.9890010443331256
kitti,23834,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000029.bin,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000000.bin,alice_lri,4000,64,127025,127025,12,1.058914795000419,1.004244693000146,0.0002055357551391736,0.0002509394897502199,0.0001826146580061694,0.0004677863889320716,0.000752575723958339,0.00020552551722481535,0.0002509281970405092,0.0001827363153135885,0.0004677160399171726,0.000752385928319972,0.00020553063618199447,0.0002509338434588899,0.00018269063554821055,0.0004677364732110666,0.000752575723958339
kitti,23834,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000029.bin,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000000.bin,pbea_native,4000,64,127025,116856,12,0.9854910260000906,0.9797598860004655,0.014943568725241892,0.02332194827154545,0.009530241918327395,0.04699800022210095,0.23631423581343336,0.017813420430447792,0.0366319686315655,0.010229308632699932,0.05782520938709129,1.9276396753979155,0.01643832605711186,0.030976505206020175,0.009876695395846473,0.052492884815426896,1.9276396753979155
kitti,26431,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000030.bin,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000000.bin,alice_lri,4000,64,127145,127145,12,1.0540813210000124,1.0100240040001154,0.00020405731969283641,0.0002498429843252052,0.00018083568798902053,0.0004660667612221207,0.000875877192893616,0.00020406199177350383,0.00024985797739025307,0.00018092628705785249,0.0004660561050920733,0.0008759410832819373,0.0002040596557331701,0.0002498504809701924,0.00018086814603480005,0.0004660620029657053,0.0008759410832819373
kitti,26431,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000030.bin,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000000.bin,pbea_native,4000,64,127145,116686,12,0.991779339000459,0.986384812000324,0.014932098900249595,0.023558285129582454,0.009338115967273176,0.04710045292884951,0.2641080497817554,0.017912208766536503,0.03905826013047735,0.010110488196183813,0.057601263551562386,3.6419983289649807,0.01648606894076556,0.03257431437564267,0.009718393106236305,0.05261360480889404,3.6419983289649807
kitti,24139,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000031.bin,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000000.bin,alice_lri,4000,64,127160,127160,12,1.0508074930003204,1.0086187349998,0.00020274805306956165,0.0002485594069585728,0.0001787294771069627,0.00046621466707672486,0.0007454716191202861,0.00020269001178350923,0.000248506774316231,0.00017854303315392083,0.00046616125410564905,0.0007456104311035138,0.0002027190324265354,0.0002485330920306746,0.00017864811522243495,0.0004661930898212442,0.0007456104311035138
kitti,24139,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000031.bin,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000000.bin,pbea_native,4000,64,127160,116946,12,0.9981707270007973,0.9923331250001866,0.014696651388662104,0.023267407890708514,0.009230603767675087,0.04592886271093688,0.251804385103653,0.01786280040469076,0.04776279173150537,0.010019588160082308,0.05730424833070472,9.284725457532156,0.016345965657374076,0.03804903923988213,0.009629729270890924,0.05168003037979293,9.284725457532156
kitti,26454,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000032.bin,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000000.bin,alice_lri,4000,64,127264,127264,12,1.036087966001105,1.0040027290006037,0.00020089154617173354,0.00024675455989232924,0.00017643062414987343,0.0004647793718659017,0.0008434338754040979,0.00020092251073132366,0.00024680980467639037,0.00017647190034166538,0.0004647421517589963,0.0008436425960072919,0.0002009070284515286,0.00024678218383025047,0.00017645014492101744,0.0004647739599193497,0.0008436425960072919
kitti,26454,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000032.bin,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000000.bin,pbea_native,4000,64,127264,117525,12,0.9900127560003966,0.9843637600006332,0.014481754737999165,0.022599986842949803,0.009249943348691466,0.04478140394949967,0.27731942978019714,0.017740956140540665,0.042065358331673984,0.010064086406290793,0.055822149163741515,1.9406813326690964,0.016176189566741637,0.03413453460630743,0.009675150884310178,0.050097847470337256,1.9406813326690964
kitti,25604,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000033.bin,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000000.bin,alice_lri,4000,64,127335,127335,12,1.0571852790008052,1.00671786500061,0.00020122309539777501,0.00024681886912779517,0.0001763890023083524,0.00046518157823333215,0.0008085399818461955,0.00020122593729431058,0.000246810573005159,0.00017643066409866234,0.0004651987485391241,0.0008084756919817925,0.00020122451634604278,0.000246814721101334,0.00017641382102589174,0.00046518651319801927,0.0008085399818461955
kitti,25604,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000033.bin,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000000.bin,pbea_native,4000,64,127335,117116,12,0.9976806350005063,0.9921743109998715,0.014228239764697594,0.02236374026443306,0.00905923360872967,0.043964840002632025,0.23740501041179907,0.017837547309130026,0.04808334135125954,0.00982975660727152,0.05504035493030021,3.953566020366914,0.016108335064656698,0.037999261987288195,0.009443454584810012,0.049782489138909966,3.953566020366914
kitti,24072,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000034.bin,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000000.bin,alice_lri,4000,64,127351,127351,12,1.0563453120003032,1.002927407000243,0.00020189134430510393,0.00024753548632210125,0.00017729174203151546,0.0004654419672022659,0.0007803132681850799,0.0002019148771136336,0.00024755777585932175,0.00017724370094863225,0.0004654183584618485,0.0007791483362246419,0.00020190311070936875,0.0002475466313415852,0.00017726744379896215,0.00046543249692020523,0.0007803132681850799
kitti,24072,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000034.bin,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000000.bin,pbea_native,4000,64,127351,117231,12,0.983980332000101,0.9782626329997584,0.014104857679430661,0.022253534198431298,0.00893681222865784,0.04449887288190907,0.2418135213637371,0.017262327231856427,0.04329756014532508,0.00967930007604461,0.05503873844656938,3.6271859710447627,0.015748915316423466,0.03483515451031304,0.00929368337702886,0.04960370055535548,3.6271859710447627
kitti,25530,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000035.bin,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000000.bin,alice_lri,4000,64,127361,127361,12,1.053197870999611,1.0110993600001166,0.00020017348426332253,0.00024577884231421647,0.0001756671437475079,0.0004638816855345851,0.000778623688543607,0.0002001598182664091,0.00024574351479843883,0.00017562963796994977,0.00046380267415944927,0.0007786234433128801,0.00020016665126486582,0.0002457611791911072,0.00017563821597514916,0.000463839695566914,0.000778623688543607
kitti,25530,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000035.bin,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000000.bin,pbea_native,4000,64,127361,117170,12,1.0020742649994645,0.9963575080000737,0.014011034630460571,0.02223779419449909,0.008801496328202874,0.04478706104081527,0.21961266141722072,0.01698851659335011,0.03891198738000731,0.00951742279277178,0.05492139235458766,2.13525844331,0.01556181993079294,0.0320246449127486,0.009175070006469778,0.04911633543492426,2.13525844331
kitti,24197,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000036.bin,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000000.bin,alice_lri,4000,64,127276,127276,12,1.0562995370000863,0.9989300870001898,0.0002003245945800543,0.00024587600124518057,0.0001753742407825618,0.0004631281694511233,0.0008098499408215949,0.00020033359536050105,0.0002458934434228256,0.00017540201478156504,0.00046321611701375385,0.0008049024660111378,0.00020032909497027767,0.00024588472248866376,0.00017539214369231013,0.0004631765730612087,0.0008098499408215949
kitti,24197,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000036.bin,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000000.bin,pbea_native,4000,64,127276,117010,12,0.9869472979999045,0.9811709400000836,0.013848795371315004,0.021857111368164386,0.00867134640583015,0.04482511410610728,0.25065511887351105,0.016872913941159588,0.042887119644466905,0.009455850725650562,0.05320935820108597,3.441248218568325,0.015424398210182315,0.03445473650993278,0.009070498198986945,0.049161298897770836,3.441248218568325
kitti,24006,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000037.bin,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000000.bin,alice_lri,4000,64,127214,127214,12,1.0553348980001829,1.0138120920000802,0.00020038917374091812,0.000246167161409958,0.00017564651589372645,0.00046380014038935384,0.0007923675692527154,0.0002003395839313731,0.00024613832077662387,0.00017561881988031007,0.00046370693269628125,0.0007926672388290648,0.0002003643788361456,0.00024615274151568216,0.00017563131193133082,0.00046375439869476224,0.0007926672388290648
kitti,24006,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000037.bin,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000000.bin,pbea_native,4000,64,127214,117316,12,0.9949770050006919,0.9894050050006626,0.014097244957879111,0.023280851491812724,0.008356884039070735,0.0452911887491439,0.2753925982102109,0.016942162635435208,0.04529914794015153,0.009034245747085445,0.05371218211080698,5.553599467155236,0.015577281589100727,0.03643578392644718,0.008693070723319894,0.0495171207223756,5.553599467155236
kitti,26251,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000038.bin,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000000.bin,alice_lri,4000,64,127061,127061,12,1.0606152260006638,1.0189222150002024,0.0002003917035576565,0.00024623325373674163,0.00017524711948274007,0.00046402898900622176,0.0008025530070833408,0.0002003172309546358,0.0002461696860727332,0.00017521402191162581,0.00046402330559332195,0.0008027989919831092,0.00020035446725614616,0.0002462014719563336,0.000175229101466772,0.00046402898422397246,0.0008027989919831092
kitti,26251,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000038.bin,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000000.bin,pbea_native,4000,64,127061,117038,12,1.0030798719999439,0.9974694410002485,0.013896634313744792,0.023001095347435288,0.00819739328486806,0.04413446599465362,0.27846210807171234,0.016540026356648536,0.04009710185477201,0.008875092648075018,0.053208471180237665,2.4790837033864075,0.015272600771466424,0.0330236415821227,0.008533544125684522,0.04824674651679554,2.4790837033864075
kitti,24303,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000039.bin,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000000.bin,alice_lri,4000,64,126842,126842,12,1.052706388999468,1.0117142429999149,0.00019958100144743633,0.0002454483252463628,0.0001746132999991327,0.0004620698226412207,0.001137808368198501,0.00019960621461604676,0.0002454639193849279,0.00017458617880956087,0.00046214385217600065,0.001138142030311431,0.00019959360803174152,0.00024545612243948484,0.00017459352947163647,0.00046213382377642147,0.001138142030311431
kitti,24303,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000039.bin,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000000.bin,pbea_native,4000,64,126842,116591,12,0.9981412000006458,0.9925610549998964,0.013663648693895527,0.02264964868004637,0.00812852267129158,0.04524199605064039,0.26144597058349256,0.016279170700123236,0.0358517120843858,0.00883384852841422,0.05267500621413294,3.8587994987798515,0.015026479708235962,0.03025619888276183,0.00848549755150147,0.04941783088871479,3.8587994987798515
kitti,26026,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000040.bin,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000000.bin,alice_lri,4000,64,126362,126362,12,1.0517152439997517,1.007831120999981,0.00020085185290210787,0.00024687789714784397,0.00017624842712318442,0.00046534934767271125,0.0011433427516176521,0.00020090443892691062,0.0002469336218182042,0.0001762363622749573,0.0004652132397776566,0.0011430719028315626,0.00020087814591450925,0.00024690576105510106,0.0001762425387483502,0.0004652817659933978,0.0011433427516176521
